customer,product
7750,root vegetables
7750,whipped/sour cream
7750,ketchup
7751,whole milk
7752,other vegetables
7752,butter milk
7752,frozen meals
7752,ice cream
7753,pastry
7754,sausage
7754,frozen vegetables
7754,rolls/buns
7754,soda
7755,red/blush wine
7756,bottled beer
7757,misc. beverages
7757,napkins
7758,brown bread
7759,whipped/sour cream
7759,margarine
7759,long life bakery product
7760,tropical fruit
7760,whipped/sour cream
7760,jam
7761,citrus fruit
7761,pip fruit
7762,pip fruit
7762,soda
7762,sparkling wine
7763,waffles
7763,specialty bar
7764,tropical fruit
7764,other vegetables
7764,whole milk
7764,brown bread
7765,margarine
7765,sauces
7765,sweet spreads
7765,waffles
7766,frankfurter
7766,citrus fruit
7766,pip fruit
7766,butter milk
7767,beverages
7767,frozen meals
7767,brown bread
7767,pickled vegetables
7768,shopping bags
7769,sausage
7769,rolls/buns
7769,sugar
7769,bottled water
7770,soda
7770,fruit/vegetable juice
7770,white wine
7770,male cosmetics
7771,frankfurter
7771,sausage
7771,curd
7771,processed cheese
7772,soda
7772,canned beer
7773,curd
7773,coffee
7773,bottled beer
7774,meat
7774,citrus fruit
7774,yogurt
7774,brown bread
7775,cat food
7775,bottled water
7775,chocolate
7775,napkins
7776,other vegetables
7776,whole milk
7776,frozen potato products
7776,white bread
7777,pastry
7777,soda
7777,fruit/vegetable juice
7777,specialty bar
7778,whole milk
7779,domestic eggs
7780,pip fruit
7780,whipped/sour cream
7781,other vegetables
7781,whole milk
7781,mustard
7781,prosecco
7782,specialty chocolate
7782,female sanitary products
7783,sausage
7783,other vegetables
7783,dessert
7783,yogurt
7784,condensed milk
7784,hard cheese
7784,spread cheese
7784,bottled water
7785,fruit/vegetable juice
7785,shopping bags
7786,salty snack
7787,margarine
7787,candy
7788,whole milk
7788,rolls/buns
7788,salt
7789,frankfurter
7789,sausage
7789,other vegetables
7789,white bread
7790,pickled vegetables
7790,waffles
7790,shopping bags
7791,whole milk
7792,whole milk
7792,soft cheese
7792,sliced cheese
7793,brown bread
7793,soda
7793,canned beer
7793,napkins
7794,shopping bags
7795,oil
7795,soda
7795,misc. beverages
7795,canned beer
7796,brandy
7796,salty snack
7796,candy
7796,hygiene articles
7797,shopping bags
7798,liquor (appetizer)
7799,rolls/buns
7799,meat spreads
7800,bottled water
7801,citrus fruit
7801,pip fruit
7801,root vegetables
7801,whole milk
7802,coffee
7802,popcorn
7802,chewing gum
7802,detergent
7803,newspapers
7803,shopping bags
7804,citrus fruit
7804,root vegetables
7804,margarine
7804,cat food
7805,shopping bags
7806,whole milk
7806,dessert
7806,butter milk
7806,yogurt
7807,pastry
7807,margarine
7807,bottled water
7807,soda
7808,frankfurter
7808,beef
7808,fish
7808,root vegetables
7809,whole milk
7809,butter
7809,yogurt
7809,rolls/buns
7810,roll products 
7811,soda
7812,meat
7812,other vegetables
7813,sausage
7813,beverages
7813,sliced cheese
7813,rolls/buns
7814,soda
7814,shopping bags
7815,sausage
7815,meat
7815,dessert
7815,rolls/buns
7816,instant coffee
7816,soda
7816,canned beer
7817,chocolate
7818,canned beer
7819,bottled beer
7819,newspapers
7820,liver loaf
7820,root vegetables
7820,other vegetables
7820,processed cheese
7821,pastry
7821,sugar
7821,detergent
7822,pastry
7822,long life bakery product
7823,beef
7823,hamburger meat
7823,other vegetables
7823,rolls/buns
7824,sugar
7824,white wine
7824,hygiene articles
7824,newspapers
7825,canned beer
7825,newspapers
7826,newspapers
7827,sausage
7827,rolls/buns
7828,citrus fruit
7828,pip fruit
7828,root vegetables
7828,UHT-milk
7829,coffee
7829,candles
7830,canned beer
7831,frankfurter
7831,meat
7831,root vegetables
7831,onions
7832,other vegetables
7832,whole milk
7832,yogurt
7832,UHT-milk
7833,rolls/buns
7833,oil
7833,mustard
7833,canned fish
7834,coffee
7834,newspapers
7834,shopping bags
7835,rolls/buns
7835,brown bread
7836,canned beer
7837,frankfurter
7837,whole milk
7837,rolls/buns
7837,newspapers
7838,frankfurter
7838,sausage
7838,meat
7838,tropical fruit
7839,brown bread
7839,bottled water
7839,nut snack
7840,soda
7840,bottled beer
7841,meat
7841,chicken
7841,root vegetables
7841,onions
7842,whole milk
7842,soda
7843,white wine
7844,sausage
7844,other vegetables
7845,brown bread
7845,pasta
7845,oil
7845,margarine
7846,soda
7846,newspapers
7847,frozen fruits
7847,soda
7847,specialty bar
7848,hard cheese
7848,pasta
7848,soda
7848,waffles
7849,dessert
7849,yogurt
7850,coffee
7851,other vegetables
7851,condensed milk
7851,soda
7852,frankfurter
7852,sausage
7852,whole milk
7852,butter milk
7853,yogurt
7853,sliced cheese
7853,hard cheese
7853,rolls/buns
7854,pastry
7854,pickled vegetables
7854,newspapers
7855,pork
7855,whole milk
7855,pasta
7855,fruit/vegetable juice
7856,yogurt
7856,rolls/buns
7857,beef
7857,citrus fruit
7857,root vegetables
7857,yogurt
7858,whipped/sour cream
7858,brown bread
7858,napkins
7858,newspapers
7859,ham
7859,sliced cheese
7860,frankfurter
7860,tropical fruit
7860,other vegetables
7860,rolls/buns
7861,bottled water
7861,soda
7861,fruit/vegetable juice
7861,salty snack
7862,waffles
7863,hamburger meat
7863,other vegetables
7863,pickled vegetables
7864,white wine
7865,packaged fruit/vegetables
7865,pastry
7866,specialty bar
7867,cat food
7867,misc. beverages
7867,female sanitary products
7868,finished products
7868,turkey
7868,grapes
7868,onions
7869,other vegetables
7869,whole milk
7869,butter milk
7869,yogurt
7870,whipped/sour cream
7870,hard cheese
7870,frozen vegetables
7870,fruit/vegetable juice
7871,napkins
7872,pork
7872,beef
7872,pip fruit
7872,root vegetables
7873,whole milk
7873,rice
7873,newspapers
7874,pork
7874,tropical fruit
7874,yogurt
7874,frozen vegetables
7875,rolls/buns
7875,margarine
7875,spices
7876,root vegetables
7876,herbs
7876,other vegetables
7877,tropical fruit
7877,rolls/buns
7877,misc. beverages
7878,pork
7878,whole milk
7878,rolls/buns
7878,detergent
7879,hygiene articles
7879,napkins
7880,bottled beer
7881,whole milk
7881,white bread
7882,butter milk
7883,sausage
7883,meat
7883,rolls/buns
7883,brown bread
7884,meat spreads
7884,soda
7884,canned beer
7884,shopping bags
7885,whole milk
7885,butter
7885,sugar
7886,whole milk
7886,bottled water
7886,soda
7886,chewing gum
7887,misc. beverages
7888,waffles
7889,hamburger meat
7889,whipped/sour cream
7889,cream cheese 
7889,rolls/buns
7890,pasta
7890,canned fish
7890,popcorn
7891,white wine
7892,canned beer
7893,frankfurter
7893,chicken
7893,hamburger meat
7893,other vegetables
7894,dessert
7894,UHT-milk
7894,oil
7894,canned vegetables
7895,cake bar
7896,root vegetables
7896,dog food
7896,bottled water
7897,ice cream
7897,sparkling wine
7898,processed cheese
7898,soda
7898,bottled beer
7898,liquor
7899,red/blush wine
7899,napkins
7900,tropical fruit
7900,seasonal products
7901,ham
7901,citrus fruit
7901,tropical fruit
7901,pip fruit
7902,processed cheese
7902,white bread
7902,shopping bags
7903,sausage
7903,hamburger meat
7903,pip fruit
7903,root vegetables
7904,whole milk
7904,chocolate
7905,other vegetables
7906,coffee
7907,pip fruit
7907,other vegetables
7907,butter milk
7907,hard cheese
7908,rolls/buns
7908,seasonal products
7908,napkins
7909,whole milk
7909,butter
7909,soda
7909,chocolate
7910,soda
7910,waffles
7911,whole milk
7912,beverages
7912,photo/film
7913,hygiene articles
7913,photo/film
7914,pork
7914,other vegetables
7914,whole milk
7914,rolls/buns
7915,semi-finished bread
7915,artif. sweetener
7915,fruit/vegetable juice
7915,cake bar
7916,specialty bar
7916,skin care
7917,salty snack
7918,pip fruit
7918,canned beer
7918,shopping bags
7919,dessert
7919,spread cheese
7919,rolls/buns
7919,brown bread
7920,soda
7920,canned beer
7920,newspapers
7921,white wine
7922,instant coffee
7922,canned beer
7923,pastry
7923,bottled water
7923,specialty chocolate
7924,canned beer
7925,sausage
7925,meat
7925,bottled water
7926,rolls/buns
7926,pickled vegetables
7927,dog food
7927,canned beer
7928,chicken
7928,root vegetables
7928,whole milk
7928,rolls/buns
7929,pasta
7929,newspapers
7930,soda
7931,instant coffee
7931,long life bakery product
7932,whole milk
7932,sugar
7932,bottled water
7932,bottled beer
7933,citrus fruit
7933,tropical fruit
7933,root vegetables
7933,other vegetables
7934,whole milk
7934,butter
7934,yogurt
7934,soft cheese
7935,cream cheese 
7935,domestic eggs
7935,white bread
7935,margarine
7936,coffee
7936,waffles
7936,specialty bar
7936,chocolate marshmallow
7937,liver loaf
7937,tropical fruit
7937,other vegetables
7938,sausage
7938,whole milk
7939,finished products
7939,beef
7939,pip fruit
7939,root vegetables
7940,bottled water
7940,shopping bags
7941,canned beer
7942,ham
7942,processed cheese
7942,rolls/buns
7942,white bread
7943,fruit/vegetable juice
7943,canned beer
7943,long life bakery product
7943,waffles
7944,chocolate
7944,specialty bar
7945,soda
7946,pastry
7946,semi-finished bread
7946,coffee
7946,bottled water
7947,misc. beverages
7948,tropical fruit
7948,pip fruit
7948,grapes
7948,semi-finished bread
7949,bottled water
7949,soda
7949,chewing gum
7950,citrus fruit
7950,tropical fruit
7950,yogurt
7950,UHT-milk
7951,pastry
7952,pip fruit
7953,yogurt
7954,root vegetables
7954,whole milk
7954,hard cheese
7954,specialty cheese
7955,waffles
7955,specialty chocolate
7956,sausage
7956,whole milk
7956,yogurt
7956,whipped/sour cream
7957,pastry
7957,fruit/vegetable juice
7957,candy
7958,soda
7959,soda
7959,specialty bar
7960,whole milk
7961,sausage
7961,tropical fruit
7961,root vegetables
7961,onions
7962,other vegetables
7962,whole milk
7962,white bread
7962,chewing gum
7963,sausage
7963,meat
7963,yogurt
7964,whole milk
7964,margarine
7964,soda
7965,pork
7965,citrus fruit
7965,other vegetables
7965,dessert
7966,yogurt
7967,whole milk
7967,domestic eggs
7967,rolls/buns
7967,fruit/vegetable juice
7968,whole milk
7968,brown bread
7969,rolls/buns
7969,pastry
7969,mustard
7969,soda
7970,cake bar
7971,whole milk
7971,bottled beer
7972,whisky
7973,newspapers
7974,rubbing alcohol
7975,ham
7975,tropical fruit
7975,other vegetables
7975,whole milk
7976,yogurt
7976,curd cheese
7976,rolls/buns
7976,flour
7977,margarine
7977,hygiene articles
7977,shopping bags
7978,sausage
7978,butter
7978,hard cheese
7978,domestic eggs
7979,bottled beer
7980,pork
7980,tropical fruit
7980,whole milk
7980,domestic eggs
7981,specialty chocolate
7982,frankfurter
7982,tropical fruit
7982,root vegetables
7982,whole milk
7983,sugar
7983,mustard
7983,popcorn
7984,nut snack
7985,bottled beer
7986,misc. beverages
7987,pork
7987,soda
7987,fruit/vegetable juice
7987,bottled beer
7988,liquor
7989,whole milk
7989,frozen meals
7989,bottled water
7990,chocolate
7991,root vegetables
7991,herbs
7991,other vegetables
7991,cream cheese 
7992,frozen vegetables
7992,jam
7992,canned fish
7992,coffee
7993,waffles
7994,citrus fruit
7994,root vegetables
7994,frozen vegetables
7994,chewing gum
7995,pork
7995,root vegetables
7996,dish cleaner
7996,shopping bags
7997,rolls/buns
7998,rolls/buns
7998,soda
7999,chicken
7999,red/blush wine
8000,pork
8000,whole milk
8000,shopping bags
8001,beverages
8001,rolls/buns
8001,soda
8001,seasonal products
8002,soda
8003,sausage
8003,whole milk
8004,frankfurter
8004,meat
8004,butter milk
8004,tidbits
8005,domestic eggs
8005,brown bread
8005,sugar
8005,pickled vegetables
8006,whole milk
8006,newspapers
8007,bottled beer
8008,chocolate
8009,meat
8009,curd
8009,whipped/sour cream
8009,roll products 
8010,beef
8010,hamburger meat
8010,root vegetables
8010,other vegetables
8011,butter
8011,curd
8011,dessert
8011,yogurt
8012,cream cheese 
8012,frozen meals
8012,pastry
8012,potato products
8013,Instant food products
8013,soda
8013,napkins
8013,house keeping products
8014,newspapers
8015,pip fruit
8015,soda
8015,canned beer
8016,whole milk
8017,bottled beer
8017,liquor
8018,other vegetables
8018,whipped/sour cream
8018,rolls/buns
8018,waffles
8019,hygiene articles
8019,newspapers
8020,soda
8020,chewing gum
8021,UHT-milk
8022,pip fruit
8022,whipped/sour cream
8022,hard cheese
8022,bottled water
8023,fruit/vegetable juice
8024,citrus fruit
8024,other vegetables
8024,whole milk
8024,butter
8025,oil
8025,detergent
8026,meat
8026,rolls/buns
8026,white bread
8026,semi-finished bread
8027,flour
8027,meat spreads
8028,chicken
8028,candy
8029,zwieback
8029,bottled beer
8029,hygiene articles
8030,other vegetables
8030,rolls/buns
8031,sausage
8031,chocolate
8032,packaged fruit/vegetables
8033,yogurt
8034,pork
8034,other vegetables
8034,UHT-milk
8035,ice cream
8035,rolls/buns
8035,chocolate
8036,beef
8037,bottled beer
8038,soda
8039,meat
8039,citrus fruit
8039,tropical fruit
8039,root vegetables
8040,other vegetables
8040,whole milk
8040,butter
8040,yogurt
8041,sliced cheese
8041,frozen vegetables
8041,rice
8041,Instant food products
8042,baking powder
8042,bottled water
8042,syrup
8042,female sanitary products
8043,photo/film
8044,fish
8044,specialty chocolate
8045,tropical fruit
8045,whole milk
8045,butter
8045,syrup
8046,tropical fruit
8046,whole milk
8046,domestic eggs
8046,rolls/buns
8047,pet care
8047,bottled water
8047,hygiene articles
8048,frozen vegetables
8048,frozen dessert
8048,semi-finished bread
8048,margarine
8049,long life bakery product
8049,candy
8049,detergent
8050,other vegetables
8050,canned beer
8051,root vegetables
8051,herbs
8051,other vegetables
8051,whole milk
8052,yogurt
8052,whipped/sour cream
8052,frozen vegetables
8052,frozen fruits
8053,baking powder
8053,pickled vegetables
8053,fruit/vegetable juice
8053,sparkling wine
8054,long life bakery product
8054,shopping bags
8055,fish
8055,frozen meals
8055,domestic eggs
8055,bottled beer
8056,liquor (appetizer)
8056,dishes
8056,newspapers
8057,UHT-milk
8057,canned fish
8058,berries
8058,oil
8058,bottled water
8058,cake bar
8059,house keeping products
8059,shopping bags
8060,condensed milk
8061,salt
8061,margarine
8061,canned beer
8062,canned beer
8062,long life bakery product
8063,pip fruit
8063,root vegetables
8063,frozen vegetables
8063,frozen potato products
8064,pastry
8064,fruit/vegetable juice
8064,napkins
8064,bags
8065,sausage
8066,sausage
8066,frozen potato products
8067,frozen meals
8067,soda
8067,specialty chocolate
8068,berries
8068,brown bread
8069,liquor
8069,napkins
8070,yogurt
8070,beverages
8070,soda
8070,shopping bags
8071,yogurt
8072,citrus fruit
8072,tropical fruit
8072,pip fruit
8072,condensed milk
8073,frozen meals
8073,meat spreads
8073,canned fish
8073,coffee
8074,canned beer
8074,salty snack
8074,cling film/bags
8074,kitchen towels
8075,shopping bags
8076,brown bread
8076,seasonal products
8077,ham
8077,onions
8077,whipped/sour cream
8077,hard cheese
8078,bottled beer
8078,hygiene articles
8078,shopping bags
8079,domestic eggs
8079,waffles
8079,napkins
8080,tropical fruit
8080,yogurt
8080,UHT-milk
8080,cream cheese 
8081,processed cheese
8081,white bread
8081,sugar
8082,rolls/buns
8082,white bread
8083,pip fruit
8083,bottled water
8084,tropical fruit
8084,yogurt
8084,salt
8084,specialty vegetables
8085,bottled beer
8086,photo/film
8087,bottled beer
8087,prosecco
8088,whole milk
8088,fruit/vegetable juice
8088,chewing gum
8088,shopping bags
8089,chicken
8089,tropical fruit
8089,domestic eggs
8089,white wine
8090,canned beer
8091,onions
8091,whole milk
8092,other vegetables
8092,dessert
8092,white bread
8092,dog food
8093,flower soil/fertilizer
8094,frankfurter
8094,tropical fruit
8094,other vegetables
8094,whole milk
8095,butter
8095,frozen meals
8095,fruit/vegetable juice
8096,other vegetables
8096,whole milk
8097,white wine
8098,other vegetables
8098,cream cheese 
8099,canned beer
8100,tropical fruit
8100,other vegetables
8100,whole milk
8100,mayonnaise
8101,brown bread
8101,canned fish
8101,soda
8101,misc. beverages
8102,bottled beer
8102,dental care
8103,fruit/vegetable juice
8103,long life bakery product
8103,newspapers
8104,berries
8104,rolls/buns
8104,pastry
8104,fruit/vegetable juice
8105,canned beer
8106,other vegetables
8106,brown bread
8106,pastry
8106,bottled water
8107,canned beer
8108,other vegetables
8109,meat
8109,yogurt
8109,cream cheese 
8109,brown bread
8110,meat spreads
8110,canned fish
8111,other vegetables
8111,whole milk
8111,dessert
8111,chewing gum
8112,ham
8112,light bulbs
8113,chocolate
8113,specialty chocolate
8114,frankfurter
8114,whole milk
8114,white bread
8114,brown bread
8115,processed cheese
8115,white bread
8115,sugar
8115,cat food
8116,soda
8116,fruit/vegetable juice
8116,candy
8116,shopping bags
8117,rolls/buns
8118,chewing gum
8119,root vegetables
8119,herbs
8120,tropical fruit
8120,dessert
8120,yogurt
8120,soda
8121,candy
8122,detergent
8123,tropical fruit
8123,pip fruit
8123,processed cheese
8123,rolls/buns
8124,misc. beverages
8124,fruit/vegetable juice
8124,candy
8125,sausage
8125,yogurt
8125,cat food
8126,soda
8126,liquor (appetizer)
8127,semi-finished bread
8128,frankfurter
8128,other vegetables
8128,rolls/buns
8128,white bread
8129,soda
8129,white wine
8129,chocolate
8129,detergent
8130,sausage
8130,frozen meals
8130,shopping bags
8131,citrus fruit
8131,tropical fruit
8131,pip fruit
8131,chewing gum
8132,whole milk
8132,yogurt
8132,pastry
8132,sweet spreads
8133,soda
8134,misc. beverages
8134,canned beer
8135,tropical fruit
8135,whole milk
8135,newspapers
8135,shopping bags
8136,beef
8136,other vegetables
8136,bottled beer
8136,red/blush wine
8137,shopping bags
8138,other vegetables
8139,frankfurter
8139,tropical fruit
8139,pip fruit
8139,dessert
8140,beverages
